649,"ECOWAS","http://en.wikipedia.org/wiki/ECOWAS","565|567|592|598|605|606|607|608|693|614|615|620|621|625|627|633","Economic Community of West African States"
650,"COMESA","http://en.wikipedia.org/wiki/COMESA","564|566|568|592|595|596|599|600|602|603|609|611|612|613|616|623|630|631|636|637|638","Common Market for Eastern and Southern Africa"
687,"SADC","http://en.wikipedia.org/wiki/Southern_African_Development_Community","564|566|596|610|612|613|616|618|619|626|629|631|632|637|638","Southern African Development Community"
688,"EAC","http://en.wikipedia.org/wiki/East_African_Community","568|609|623|632|636","East Africa Community"
689,"ECCAS","http://en.wikipedia.org/wiki/ECCAS","588|593|594|596|601","Economic Community of Central African States"
690,"CEN_SAD","http://en.wikipedia.org/wiki/Community_of_Sahel-Saharan_States","563","Community of Sahel-Saharan States"
691,"WAEMU","http://en.wikipedia.org/wiki/West_African_Economic_and_Monetary_Union#West_African_Economic_and_Monetary_Union","565|567|598|608|614|620|625|633","West Africa Economic and Monetary Union"
692,"AU","http://en.wikipedia.org/wiki/African_union","563|564|565|566|567|568|588|592|593|594|595|597|596|598|599|600|601|602|603|604|605|606|607|608|609|610|693|611|612|613|614|615|616|617|618|619|620|621|622|623|624|625|626|627|628|629|630|631|632|633|634|636|637|638","African Union"
696,"NEPAD","http://en.wikipedia.org/wiki/Nepad","563|564|565|566|567|568|588|592|593|594|595|597|596|598|599|600|601|602|603|604|605|606|607|608|609|610|693|611|612|613|614|615|616|617|618|619|620|621|622|623|624|625|626|627|628|629|630|631|632|633|634|636|637|638","The New Partnership for Africa's Development (NEPAD) is an economic development program of the African Union. NEPAD aims to provide an overarching vision and policy framework for accelerating economic co-operation and integration among African countries."
