"ADM2_CODE","ADM2_NAME","EVI","Precipitat"
41094,"Savadkuh",1170.044312,42.90637207
41132,"Tonakabon",1190.282837,50.6083374
40922,"Damghan",589.4920654,21.68695068
40961,"Garmsar",542.5031128,25.319273
41098,"Semnan",540.2141724,21.46512794
41108,"Shahrud",578.880127,22.41211128
40918,"Chahbahar",604.0450439,35.95564651
40976,"Iranshahr",525.5533447,29.14632416
40997,"Khash",454.2418213,26.28603363
41051,"Nikshahr",542.5911865,35.76180649
41090,"Saravan",487.9118958,27.58741951
41138,"Zabol",600.8757324,13.85368824
41139,"Zahedan",390.4585571,21.09644318
40921,"Damavand",268.2102966,22.31140709
40944,"Eslamshar",1002.849121,38.53828812
40956,"Firuzkuh",295.9190979,20.18239594
40990,"Karaj",304.3048096,30.71242714
41060,"Pakdasht",704.5056152,32.27999878
41075,"Rey",671.6126709,35.68122864
41077,"Robatkarim",765.6100464,39.46009445
41096,"Savojbolagh",459.593811,30.12808228
41105,"Shahiryar",719.2989502,38.58610535
41110,"Shemiranat",107.482872,24.23237991
41130,"Tehran",497.0450439,30.92598915
41136,"Varamin",765.96875,32.40129852
40866,"Administrative unit not available",802.2642822,9.974126816
40916,"Bukan",-178.9021454,62.19818878
41005,"Khoy",60.13758469,26.49875641
41018,"Mahabad",-301.0293579,62.74811172
41022,"Maku",76.29501343,19.21566391
41037,"Miandoab",-115.0500183,48.90251923
41047,"Naqadeh",-274.0958252,52.39813232
41057,"Orumiiyh",-175.9891205,42.39161682
41058,"Oshnavieh",-279.9601135,51.7473793
41063,"Piranshahr",-254.3289032,66.37580872
41083,"Salmas",-106.778595,36.48842239
41092,"Sardasht",345.5852966,100.9887161
41104,"Shahindezh",131.2993164,49.01483917
41117,"Siyah Cheshmeh",-110.300293,24.73343468
41124,"Takab",-249.3734436,51.40034103
40861,"Abarkuh",556.569397,29.65222549
40877,"Ardakan",404.6500244,12.31545639
40889,"Bafq",563.9705811,16.56562614
40942,"Eshkzar",525.6469727,16.78660393
41034,"Mehriz",571.6678467,29.06752205
41036,"Meybod",563.5877686,12.19485474
41123,"Taft",489.0011597,23.06611824
41137,"Yazd",586.3917847,11.24048615
40863,"Abhar",-185.3765106,37.86167526
40975,"Ijrud",-34.0573616,58.76554108
40998,"Khodabandeh",-198.0764465,50.91333771
41003,"Khorramdarreh",-70.04785156,32.54104614
41021,"Mahneshan",265.6358337,53.51724625
41127,"Tarom",673.0170288,54.4051857
41140,"Zanjan",245.8447571,52.72019577
40876,"Ardabil",0.923977852,28.03813171
40908,"Bilehsavar",937.1827393,35.6178627
40960,"Garmi",610.0802002,31.48007965
40965,"Givi",25.08354187,35.78883743
40996,"Khalkhal",289.8451538,38.63973236
41035,"Meshkinshahr",75.59029388,27.54629135
41046,"Namin",121.6393433,27.75114441
41052,"Nir",45.96035385,29.81536102
41061,"Parsabad",1093.687988,33.04273987
40869,"Aliabad",1025.20459,35.58550262
40898,"Bandar-e torkaman",1227.874023,40.70492554
40968,"Gonbad-e Kavus",1081.84668,39.00471878
40969,"Gorgan",1119.667358,40.18447113
41009,"Kordkuy",1217.380249,32.09397507
41040,"Minudasht",1153.433105,34.90287399
40915,"Bueinzahra",241.0551147,30.71539307
41065,"Qasr-e shirin",787.1082153,35.81013489
41125,"Takestan",454.2434082,27.10033607
41067,"Qom",427.3369446,31.08257294
23564,"Adam",679.5256348,3.930680513
23565,"Al Hamra",785.3104248,6.473775864
23566,"Bahla",772.6789551,4.51532793
23567,"Bid Bid",621.1600342,16.55537033
23568,"Izki",625.696228,9.66591835
23569,"Manah",683.7966919,6.927489758
23570,"Nizwa (Nazwa)",733.8328247,7.483870983
23571,"Samail",585.4125366,13.24578667
23572,"Al Mudhaibi",635.6972046,7.411211491
23573,"Al Qabil",822.6359863,14.13071346
23574,"Al Wafi",759.5823364,13.3246069
23575,"Biddiya",800.6744995,8.836873055
23576,"Ibra",614.3285522,12.85061932
23577,"Jalan Bani",810.5041504,10.30510044
23578,"Masirah",318.5284119,3.968586445
23579,"Sur",949.4651489,16.06689835
23580,"A Rustaq",624.8737793,8.524064064
23581,"Al Awabi",645.2116089,10.56255913
23582,"Al Khabourah",740.0808105,6.189911842
23583,"Al Masnaah",1003.230103,11.7918663
23584,"As Suwaiq",954.3129883,8.984146118
23585,"Barka",1016.738281,15.32518768
23586,"Liwa",631.8973999,5.981749058
23587,"Nakhal",609.1654053,13.77962112
23588,"Saham",734.3984985,4.180973053
23589,"Shinas",596.68396,9.871062279
23590,"Sohar",683.3816528,4.523954391
23591,"Al Buraimi",723.2052612,7.374610424
23592,"Dhank",801.7687988,4.733014107
23593,"Ibri",693.1891479,3.065966845
23594,"Mahdha",570.4587402,10.74820518
23595,"Yanqul",540.5648804,7.23361969
23596,"Al Wusta (1)",834.34552,1.752197146
23597,"Al Halaniyat Isl.",448.9859009,1
23598,"Marbat",1016.439209,1.734166622
23599,"Muqshin",911.5065308,0.835576236
23600,"Salalah",1245.599121,3.424007416
23601,"Sudh",1041.569702,0.702647448
23602,"Taqah",1219.888428,0.877304494
23603,"Thumrait",992.5149536,1.879374266
23604,"Al Khasab",474.7044983,34.70692825
23605,"Bukha",533.2556763,33.46555328
23606,"Diba",581.4474487,27.95781326
23607,"Madha",410.8357544,38.25855637
23608,"A Seeb",810.2081909,19.10726166
23609,"Bausher",721.4390869,21.39398575
23610,"Muscat",603.7877808,23.51330757
23611,"Muttrah",841.65979,24.18085098
23612,"Quriyat",796.805542,18.82393074
23613,"Administrative unit not available",802.2642822,9.974126816
18587,"Administrative unit not available",802.2642822,9.974126816
18588,"Administrative unit not available",802.2642822,9.974126816
18589,"Administrative unit not available",802.2642822,9.974126816
18590,"Administrative unit not available",802.2642822,9.974126816
18591,"Administrative unit not available",802.2642822,9.974126816
18796,"Beirut",681.8235474,192.1538391
18791,"Baalbek",954.1364136,127.3200912
18793,"Hermel",1203.683228,145.5872192
18794,"Rachiaya",1120.029175,186.7888336
18792,"West Bekaa",1234.858154,197.7042236
18795,"Zahle",1115.781738,167.8483429
18807,"Aley",1748.687622,248.1896057
18808,"Baabda",1766.821899,233.3900757
18809,"Chouf",2036.241699,251.6300964
18812,"El Metn",1514.756836,236.562027
18810,"Jubail",1768.155518,245.7487946
18811,"Kasrouane",1365.628662,244.8062592
18814,"Bint Jubail",1476.567017,204.4285736
18813,"Hasbaiya",1645.440674,201.1466217
18815,"Marjaayoun",1503.793457,197.6445007
18816,"Nabatiye",1737.395386,218.4069977
18797,"Akkar",1913.624878,173.8634491
18798,"Batroun",1863.880493,235.022171
18799,"Bcharre",1151.485474,219.6980438
18800,"Koura",2178.155029,205.884613
18801,"Minieh-Danieh",1429.404663,203.0071869
18802,"Tripoli",1509.117676,189.8055573
18803,"Zgharta",2041.976807,210.8081207
18804,"Jezzine",1984.766602,252.9333344
18805,"Saida",2008.888672,166.2977448
18806,"Sour",2029.388672,167.9377594
24963,"Administrative unit not available",802.2642822,9.974126816
24964,"Administrative unit not available",802.2642822,9.974126816
24965,"Administrative unit not available",802.2642822,9.974126816
24966,"Administrative unit not available",802.2642822,9.974126816
24967,"Administrative unit not available",802.2642822,9.974126816
24968,"Administrative unit not available",802.2642822,9.974126816
24969,"Administrative unit not available",802.2642822,9.974126816
24970,"Administrative unit not available",802.2642822,9.974126816
24971,"Administrative unit not available",802.2642822,9.974126816
25305,"Administrative unit not available",802.2642822,9.974126816
25306,"Administrative unit not available",802.2642822,9.974126816
25307,"Administrative unit not available",802.2642822,9.974126816
25308,"Administrative unit not available",802.2642822,9.974126816
25309,"Administrative unit not available",802.2642822,9.974126816
25310,"Administrative unit not available",802.2642822,9.974126816
25311,"Administrative unit not available",802.2642822,9.974126816
25312,"Administrative unit not available",802.2642822,9.974126816
25313,"Administrative unit not available",802.2642822,9.974126816
25314,"Administrative unit not available",802.2642822,9.974126816
25315,"Administrative unit not available",802.2642822,9.974126816
25316,"Administrative unit not available",802.2642822,9.974126816
25317,"Administrative unit not available",802.2642822,9.974126816
32679,"Administrative unit not available",802.2642822,9.974126816
32680,"Administrative unit not available",802.2642822,9.974126816
32681,"Administrative unit not available",802.2642822,9.974126816
32682,"Administrative unit not available",802.2642822,9.974126816
32683,"Administrative unit not available",802.2642822,9.974126816
32684,"Administrative unit not available",802.2642822,9.974126816
32685,"Administrative unit not available",802.2642822,9.974126816
32686,"Administrative unit not available",802.2642822,9.974126816
32687,"Administrative unit not available",802.2642822,9.974126816
32688,"Administrative unit not available",802.2642822,9.974126816
32689,"Administrative unit not available",802.2642822,9.974126816
68768,"Administrative unit not available",802.2642822,9.974126816
68767,"Administrative unit not available",802.2642822,9.974126816
144974,"Al Dhihar",1357.552612,8.138889313
144975,"Al Mashannah",1487.090942,8.545454979
144976,"Ibb",1653.083008,8.565854073
144977,"Lawdar",767.1999512,3.51366353
144978,"Al Wahdah",642.3636475,5
144979,"As Sabain",770.7948608,5.0625
144980,"Assafi'yah",617.5714111,5.800000191
144981,"At Tahrir",691.666687,5
144982,"Ath'thaorah",800.3214111,5
144983,"Az'zal",596.7692261,5.599999905
144984,"Ma'ain",680.333313,5.303030491
144985,"Old City",544,5
144986,"Shu'aub",656.2631836,5
144987,"Al Bayda",731.4187622,2.863216162
144988,"Al Bayda City",706.2000122,2.846153736
144989,"Al Malagim",830.5683594,4
144990,"As Sawadiyah",838.6856079,4.18108654
144991,"Al Misrakh",1479.234253,9.009803772
144992,"Al Mudhaffar",1003.8125,6.294117451
144993,"Al Qahirah",892.833313,6.181818008
144994,"At Ta'iziyah",1189.127808,6.325757504
144995,"Mashra'a Wa Hadnan",1728.315796,10.46666622
144996,"Sabir Al Mawadim",1247.810303,8.331818581
144997,"Salh",1022.409119,6.238095284
144998,"Ash Shaghadirah",1473.92981,5.896103859
144999,"Bani Al Awam",1544.6604,6.666666508
145000,"Hajjah",1133,6.361445904
145001,"Hajjah City",1165.018188,6.884615421
145002,"Mabyan",1174.48999,6.274774551
145003,"Najrah",1538.244873,6.311110973
145004,"Qarah",865.8544922,7.035502911
145005,"Wadhrah",1024.806396,5.86206913
145006,"Washhah",1298.207886,6.779220581
145007,"Al Hali",722.3496094,4.208695889
145008,"Al Hawak",865.4078979,4.043478489
145010,"Al Munirah",759.5285645,5.995821953
145011,"As Salif",431.9718323,7.895061493
145012,"Al Mukalla",1051.243896,8.792797089
145013,"Al Mukalla City",809.8603516,4.63085413
145014,"Brom Mayfa",737.442688,4.857990265
145015,"Ghayl Ba Wazir",963.8930664,8.837270737
145016,"Hidaybu",1894.421875,10.56004238
145017,"Qulensya Wa Abd Al Kuri",1609.654419,9.462428093
145018,"Sa'adah",1000.028564,7.6875
145019,"Sahar",945.5932617,8.106006622
145020,"Al Buraiqeh",404.9083557,3.53873229
145021,"Al Mansura",416.2307739,3
145022,"Al Mualla",473.75,4.461538315
145023,"Ash Shaikh Outhman",459.0833435,3
145024,"Attawahi",354.8181763,3.799999952
145025,"Craiter",276.9285584,3.166666746
145026,"Dar Sad",874.2278442,3
145027,"Khur Maksar",373.6896667,3
145028,"Al  Hawtah",1469.777832,3
145029,"Tuban",537.5811157,3.489281178
145030,"Jabal Murad",728.9883423,5.77702713
145031,"Marib",638.9202881,4.00192976
145032,"Marib City",1356.859863,4.035460949
145033,"Medghal",679.458313,4.376266479
145034,"Rahabah",686.8927002,5.087557793
145035,"Sirwah",663.8171387,5.202572346
145036,"Al Mahwait",1183.989014,6.398773193
145037,"Al Mahwait City",1735.949951,7.647058964
145038,"Al Jabin",1659.940063,6.817721367
145039,"Kusmah",1424.120361,7.845493793
145040,"Mazhar",1339.383667,7.131313324
32877,"Al Makhadir",1535.289429,7.554621696
32878,"Al Qafr",1069.862427,6.25398922
32876,"Al Udayn",1565.721069,6.669926643
32880,"An Nadirah",1111.720337,8.294117928
32879,"Ar Radmah",1056.228271,7.552147388
32881,"As Sabrah",1201.150757,8.042552948
32882,"As Saddah",1061.209839,9.072413445
32883,"As Sayyani",1419.949097,8.47307682
32884,"Ash Sha'ir",1279.236938,9.197368622
32885,"Ba'dan",1417.737549,8.836431503
32886,"Dhi As Sufal",1801.588257,8.663507462
32887,"Far Al Udayn",1438.737183,5.980247021
32888,"Hazm Al Udayn",1085.359497,6.044036865
32889,"Hubaysh",1261.258911,7.466926098
32891,"Jiblah",1709.625,9.481751442
32892,"Mudhaykhirah",1929.035156,8.661538124
32893,"Yarim",959.2270508,8.462540627
32692,"Ahwar",540.1932983,1.801713586
32693,"Al Mahfad",711.4970703,2.529526949
32694,"Al Wade'a",723.491272,3.004207611
32695,"Jayshan",707.5481567,3.100354195
32696,"Khanfir",620.1797485,2.554692745
32698,"Mudiyah",767.0979004,2.837530375
32699,"Rasad",1151.782593,5.469026566
32701,"Sarar",660.958313,4.754824162
32700,"Sibah",877.5831299,4.726519108
32703,"Zingibar",843.6203613,2
32945,"Bani Al Harith",1051.664673,4.583892822
32719,"Al A'rsh",925.1536255,6.218120575
32717,"Al Quraishyah",843.4838867,5.463768005
32720,"Ar Ryashyyah",835.3822021,6.807106495
32722,"As Sawma'ah",750.0740967,2.769797325
32718,"Ash Sharyah",870.2575073,5.114845753
32723,"At Taffah",856.1154785,4.187440395
32724,"Az Zahir",923.3583984,3.971751451
32725,"Dhi Na'im",760.6682129,3
32726,"Maswarah",743.4699097,3.214983702
32727,"Mukayras",711.7288208,2.69371438
32728,"Na'man",803.4472046,4
32729,"Nati'",773.973999,4
32730,"Rada'",899.0279541,5.992125988
32731,"Radman Al Awad",830.4239502,4.468647003
32732,"Sabah",802.7817383,7.502183437
32733,"Wald Rabi'",829.3391724,5.511888027
32978,"Al  Mukha",840.8410645,4.846685886
32993,"Al Ma'afer",1131.424927,7.984694004
32975,"Al Mawasit",1212.542114,9.231092453
32977,"Al Wazi'iyah",942.2720337,6.950413227
32979,"As Silw",1136.633667,9.043955803
32974,"Ash Shamayatayn",1054.562256,9.023426056
32981,"Dhubab",638.0944214,5.154706001
32982,"Dimnat Khadir",927.2824707,6.958415985
32983,"Hayfan",1154.365234,8.392156601
32984,"Jabal Habashy",1264.842896,8
32985,"Maqbanah",1212.182861,6.371832848
32987,"Mawiyah",1158.656738,6.984713554
32988,"Mawza",970.1182251,5.742404461
32990,"Sama",1110.786621,9.735294342
32991,"Shara'b Ar Rawnah",1488.328735,6.444444656
32992,"Shara'b As Salam",1902.32019,6.885462761
32761,"Al Ghayl",1003.335083,4.096969604
32762,"Al Hazm",668.0845947,4.107005119
32763,"Al Humaydat",936.4708862,5.26450491
32765,"Al Khalq",807.8666382,4
32768,"Al Maslub",1030.114502,4.477612019
32766,"Al Matammah",875.4905396,0.216509655
32767,"Al Maton",1068.345337,4.352083206
32769,"Az Zahir",923.3583984,3.971751451
32770,"Bart Al Anan",678.31073,5.845860481
32764,"Khabb wa ash Sha'af",725.579834,4.18627882
32771,"Kharab Al Marashi",748.4979858,5.778523445
32772,"Rajuzah",721.5812378,6.570546627
32849,"Abs",1007.471069,6.32192564
32850,"Aflah Al Yaman",2200.148193,6.844444275
32851,"Aflah Ash Shawm",1863.63269,7.617021084
32852,"Al Jamimah",942.2335205,6.599999905
32855,"Al Maghrabah",899.7894897,5.91900301
32854,"Al Mahabishah",1491.70874,7.329787254
32853,"Al Miftah",1418.300049,7.172839642
32856,"Ash Shahil",1198.186523,7.237287998
32858,"Aslem",1479.422729,6.150349617
32859,"Bakil Al Mir",904.9987793,6.83062315
32860,"Bani Qa'is",1098.134155,5.252577305
32863,"Haradh",944.7596436,6.585096359
32864,"Hayran",1010.947388,6.559999943
32865,"Khayran Al Muharraq",1502.338257,6.426136494
32866,"Ku'aydinah",1160.172485,5.986111164
32868,"Kuhlan Affar",998,6.5592103
32869,"Kuhlan Ash Sharaf",1440.780518,7.760000229
32867,"Kushar",1067.770508,7.366412163
32871,"Midi",886.1775513,7.599061966
32872,"Mustaba",1084.622559,6.08099699
32873,"Qafl Shamer",2370.76709,6.747368336
32874,"Sharas",938.2886353,6.0930233
32739,"Ad Dahi",1492.486938,4.985714436
32740,"Ad Durayhimi",819.8150024,4.05635643
32743,"Al Garrahi",1076.115967,4.860182285
32741,"Al Hajjaylah",1132.640625,4.855932236
32737,"Al Khawkhah",829.1297607,4.749175072
32746,"Al Mansuriyah",1378.390015,4.009259224
32747,"Al Marawi'ah",1135.863403,4.004756451
32748,"Al Mighlaf",1660.290283,5
32749,"Al Qanawis",1122.244385,5.100456715
32734,"Alluheyah",907.0090942,6.790697575
32751,"As Sukhnah",1299.722046,4.023364544
32735,"At Tuhayat",727.1149292,5.085324287
32752,"Az Zaydiyah",1170.301392,5.112099648
32753,"Az Zuhrah",1201.489258,5.717217922
32754,"Bajil",931.1912231,4.593137264
32755,"Bayt Al Faqiah",1082.820313,4.050000191
32756,"Bura",1547.327759,5.959259033
32757,"Hays",1192.469482,5.074576378
32758,"Jabal Ra's",1114.703979,5.378555775
32759,"Kamaran",836.1442261,8
32760,"Zabid",1131.401001,4.162123203
32825,"Ad Dis",969.9795532,11.06358719
32823,"Adh Dhlia'ah",1092.903564,7.243928432
32824,"Al Abr",773.7087402,4.957839966
32838,"Al Qaf",1022.745056,11.68031311
32827,"Al Qatn",1170.943237,8.536358833
32822,"Amd",1153.253296,7.000809669
32828,"Ar Raydah Wa Qusayar",978.4056396,13.32358933
32829,"As Sawm",1166.937256,14.70109272
32830,"Ash Shihr",1000.647888,10.84974861
32832,"Daw'an",1143.554932,8.630133629
32834,"Ghayl Bin Yamin",1248.989502,11.91469574
32835,"Hagr As Sai'ar",1158.265747,8.409265518
32836,"Hajr",972.6825562,5.223415852
32837,"Huraidhah",1117.031738,7.57079649
32840,"Rakhyah",1152.29187,6.423401833
32839,"Rumah",950.8731079,17.17105293
32841,"Sah",1156.334351,10.13204861
32842,"Sayun",1225.672852,10.32632732
32843,"Shibam",1186.058716,9.521360397
32844,"Tarim",1198.979492,11.67593193
32845,"Thamud",939.1248779,16.17751312
32846,"Wadi Al Ayn",1151.981812,8.179296494
32847,"Yabuth",1129.912964,5.25604105
32848,"Zamakh wa Manwakh",837.4648438,7.360769272
32812,"Al Hada",832.6134644,6.282430172
32813,"Al Manar",1095.133301,6.516129017
32810,"Anss",1036.977417,7.526893616
32815,"Dawran Aness",988.6361694,6.201777935
32814,"Dhamar City",945.5442505,7.007299423
